DateTime,Started_Number,Queued_Number,ExecutingNodeName
2023-03-22 13:17:00,10,8,sypqliksense06
2023-03-22 13:17:00,7,0,sypqliksense05
2023-03-22 13:17:00,10,2,sypqliksense08
2023-03-22 13:32:00,10,5,sypqliksense07
2023-03-22 13:32:00,10,10,sypqliksense06
2023-03-22 13:32:00,8,0,sypqliksense05
2023-03-22 13:32:00,8,0,sypqliksense17
2023-03-22 13:32:00,10,4,sypqliksense08
2023-03-22 13:47:00,10,2,sypqliksense07
2023-03-22 13:47:00,6,0,sypqliksense17
2023-03-22 13:47:00,10,9,sypqliksense06
2023-03-22 13:47:00,7,0,sypqliksense05
2023-03-22 13:47:00,7,1,sypqliksense08
2023-03-22 14:02:00,10,18,sypqliksense07
2023-03-22 14:02:00,10,8,sypqliksense17
2023-03-22 14:02:00,10,23,sypqliksense06
2023-03-22 14:02:00,10,7,sypqliksense05
2023-03-22 14:02:00,10,12,sypqliksense08
2023-03-22 14:17:00,10,6,sypqliksense07
2023-03-22 14:17:00,10,1,sypqliksense17
2023-03-22 14:17:00,10,11,sypqliksense06
2023-03-22 14:17:00,10,0,sypqliksense05
2023-03-22 14:17:00,10,5,sypqliksense08
2023-03-22 14:32:00,10,7,sypqliksense07
2023-03-22 14:32:00,10,0,sypqliksense17
2023-03-22 14:32:00,10,12,sypqliksense06
2023-03-22 14:32:00,9,0,sypqliksense05
2023-03-22 14:32:00,10,2,sypqliksense08
2023-03-22 14:47:00,7,0,sypqliksense07
2023-03-22 14:47:00,4,0,sypqliksense17
2023-03-22 14:47:00,10,3,sypqliksense06
2023-03-22 14:47:00,7,0,sypqliksense05
2023-03-22 14:47:00,7,1,sypqliksense08
2023-03-22 15:02:00,10,13,sypqliksense07
2023-03-22 15:02:00,10,8,sypqliksense17
2023-03-22 15:02:00,10,19,sypqliksense06
2023-03-22 15:02:00,10,7,sypqliksense05
2023-03-22 15:02:00,10,6,sypqliksense08
2023-03-22 15:17:00,10,6,sypqliksense07
2023-03-22 15:17:00,10,1,sypqliksense17
2023-03-22 15:17:00,10,14,sypqliksense06
2023-03-22 15:17:00,9,0,sypqliksense05
2023-03-22 15:17:00,10,1,sypqliksense08
2023-03-22 15:32:00,10,6,sypqliksense07
2023-03-22 15:32:00,10,0,sypqliksense17
2023-03-22 15:32:00,10,11,sypqliksense06
2023-03-22 15:32:00,10,1,sypqliksense05
2023-03-22 15:32:00,8,1,sypqliksense08
2023-03-22 15:47:00,10,4,sypqliksense07
2023-03-22 15:47:00,9,0,sypqliksense17
2023-03-22 15:47:00,10,10,sypqliksense06
2023-03-22 15:47:00,10,0,sypqliksense05
2023-03-22 15:47:00,8,1,sypqliksense08
2023-03-22 16:02:00,10,14,sypqliksense07
2023-03-22 16:02:00,10,9,sypqliksense17
2023-03-22 16:02:00,10,21,sypqliksense06
2023-03-22 16:02:00,10,12,sypqliksense05
2023-03-22 16:02:00,10,11,sypqliksense08
2023-03-22 16:17:00,10,5,sypqliksense07
2023-03-22 16:17:00,10,3,sypqliksense17
2023-03-22 16:17:00,10,13,sypqliksense06
2023-03-22 16:17:00,10,9,sypqliksense05
2023-03-22 16:17:00,10,5,sypqliksense08
2023-03-22 16:32:00,10,6,sypqliksense07
2023-03-22 16:32:00,10,1,sypqliksense17
2023-03-22 16:32:00,10,14,sypqliksense06
2023-03-22 16:32:00,10,1,sypqliksense05
2023-03-22 16:32:00,10,2,sypqliksense08
2023-03-22 16:47:00,10,0,sypqliksense07
2023-03-22 16:47:00,5,0,sypqliksense17
2023-03-22 16:47:00,10,7,sypqliksense06
2023-03-22 16:47:00,6,0,sypqliksense05
2023-03-22 16:47:00,6,1,sypqliksense08
2023-03-22 17:02:00,10,17,sypqliksense07
2023-03-22 17:02:00,10,11,sypqliksense17
2023-03-22 17:02:00,10,25,sypqliksense06
2023-03-22 17:02:00,10,11,sypqliksense05
2023-03-22 17:02:00,10,12,sypqliksense08
2023-03-22 17:17:00,10,3,sypqliksense07
2023-03-22 17:17:00,8,0,sypqliksense17
2023-03-22 17:17:00,10,18,sypqliksense06
2023-03-22 17:17:00,10,1,sypqliksense05
2023-03-22 17:17:00,10,1,sypqliksense08
2023-03-22 17:32:00,10,5,sypqliksense07
2023-03-22 17:32:00,10,1,sypqliksense17
2023-03-22 17:32:00,10,12,sypqliksense06
2023-03-22 17:32:00,10,1,sypqliksense05
2023-03-22 17:32:00,8,1,sypqliksense08
2023-03-22 17:47:00,10,0,sypqliksense07
2023-03-22 17:47:00,6,0,sypqliksense17
2023-03-22 17:47:00,10,9,sypqliksense06
2023-03-22 17:47:00,7,0,sypqliksense05
2023-03-22 17:47:00,5,1,sypqliksense08
2023-03-22 18:02:00,10,28,sypqliksense07
2023-03-22 18:02:00,10,26,sypqliksense17
2023-03-22 18:02:00,10,36,sypqliksense06
2023-03-22 18:02:00,10,26,sypqliksense05
2023-03-22 18:02:00,10,26,sypqliksense08
2023-03-22 18:17:00,10,26,sypqliksense07
2023-03-22 18:17:00,10,24,sypqliksense17
2023-03-22 18:17:00,10,35,sypqliksense06
2023-03-22 18:17:00,10,25,sypqliksense05
2023-03-22 18:17:00,10,26,sypqliksense08
2023-03-22 18:32:00,10,17,sypqliksense07
2023-03-22 18:32:00,10,17,sypqliksense17
2023-03-22 18:32:00,10,26,sypqliksense06
2023-03-22 18:32:00,10,14,sypqliksense05
2023-03-22 18:32:00,10,17,sypqliksense08
2023-03-22 18:47:00,10,3,sypqliksense07
2023-03-22 18:47:00,10,6,sypqliksense17
2023-03-22 18:47:00,10,13,sypqliksense06
2023-03-22 18:47:00,10,9,sypqliksense05
2023-03-22 18:47:00,10,6,sypqliksense08
2023-03-22 19:02:00,10,13,sypqliksense07
2023-03-22 19:02:00,10,14,sypqliksense17
2023-03-22 19:02:00,10,21,sypqliksense06
2023-03-22 19:02:00,10,14,sypqliksense05
2023-03-22 19:02:00,10,12,sypqliksense08
2023-03-22 19:17:00,10,3,sypqliksense07
2023-03-22 19:17:00,10,3,sypqliksense17
2023-03-22 19:17:00,10,5,sypqliksense06
2023-03-22 19:17:00,10,13,sypqliksense05
2023-03-22 19:17:00,10,4,sypqliksense08
2023-03-22 19:32:00,9,0,sypqliksense07
2023-03-22 19:32:00,10,2,sypqliksense17
2023-03-22 19:32:00,10,9,sypqliksense06
2023-03-22 19:32:00,10,2,sypqliksense05
2023-03-22 19:32:00,10,3,sypqliksense08
2023-03-22 19:47:00,6,0,sypqliksense07
2023-03-22 19:47:00,10,0,sypqliksense17
2023-03-22 19:47:00,10,5,sypqliksense06
2023-03-22 19:47:00,9,0,sypqliksense05
2023-03-22 19:47:00,9,1,sypqliksense08
2023-03-22 20:02:00,10,18,sypqliksense07
2023-03-22 20:02:00,10,18,sypqliksense17
2023-03-22 20:02:00,10,24,sypqliksense06
2023-03-22 20:02:00,10,21,sypqliksense05
2023-03-22 20:02:00,10,21,sypqliksense08
2023-03-22 20:17:00,10,10,sypqliksense07
2023-03-22 20:17:00,10,14,sypqliksense17
2023-03-22 20:17:00,10,23,sypqliksense06
2023-03-22 20:17:00,10,16,sypqliksense05
2023-03-22 20:17:00,10,15,sypqliksense08
2023-03-22 20:32:00,10,9,sypqliksense07
2023-03-22 20:32:00,10,10,sypqliksense17
2023-03-22 20:32:00,10,17,sypqliksense06
2023-03-22 20:32:00,10,11,sypqliksense05
2023-03-22 20:32:00,10,10,sypqliksense08
2023-03-22 20:47:00,10,3,sypqliksense07
2023-03-22 20:47:00,10,3,sypqliksense17
2023-03-22 20:47:00,10,11,sypqliksense06
2023-03-22 20:47:00,10,6,sypqliksense05
2023-03-22 20:47:00,10,4,sypqliksense08
2023-03-22 21:02:00,10,14,sypqliksense07
2023-03-22 21:02:00,10,16,sypqliksense17
2023-03-22 21:02:00,10,24,sypqliksense06
2023-03-22 21:02:00,10,15,sypqliksense05
2023-03-22 21:02:00,10,16,sypqliksense08
2023-03-22 21:17:00,10,5,sypqliksense07
2023-03-22 21:17:00,10,8,sypqliksense17
2023-03-22 21:17:00,10,15,sypqliksense06
2023-03-22 21:17:00,10,7,sypqliksense05
2023-03-22 21:17:00,10,10,sypqliksense08
2023-03-22 21:32:00,10,2,sypqliksense07
2023-03-22 21:32:00,10,7,sypqliksense17
2023-03-22 21:32:00,10,12,sypqliksense06
2023-03-22 21:32:00,10,6,sypqliksense05
2023-03-22 21:32:00,10,4,sypqliksense08
2023-03-22 21:47:00,5,0,sypqliksense07
2023-03-22 21:47:00,8,0,sypqliksense17
2023-03-22 21:47:00,10,4,sypqliksense06
2023-03-22 21:47:00,5,0,sypqliksense05
2023-03-22 21:47:00,6,1,sypqliksense08
2023-03-22 22:02:00,10,0,sypqliksense07
2023-03-22 22:02:00,10,5,sypqliksense17
2023-03-22 22:02:00,10,12,sypqliksense06
2023-03-22 22:02:00,10,3,sypqliksense05
2023-03-22 22:02:00,10,5,sypqliksense08
2023-03-22 22:17:00,3,0,sypqliksense07
2023-03-22 22:17:00,6,0,sypqliksense17
2023-03-22 22:17:00,10,2,sypqliksense06
2023-03-22 22:17:00,7,0,sypqliksense05
2023-03-22 22:17:00,6,1,sypqliksense08
2023-03-22 22:32:00,4,0,sypqliksense07
2023-03-22 22:32:00,6,0,sypqliksense17
2023-03-22 22:32:00,10,2,sypqliksense06
2023-03-22 22:32:00,5,0,sypqliksense05
2023-03-22 22:32:00,5,1,sypqliksense08
2023-03-22 22:47:00,3,0,sypqliksense07
2023-03-22 22:47:00,5,0,sypqliksense17
2023-03-22 22:47:00,8,0,sypqliksense06
2023-03-22 22:47:00,4,0,sypqliksense05
2023-03-22 22:47:00,4,1,sypqliksense08
2023-03-22 23:02:00,9,0,sypqliksense07
2023-03-22 23:02:00,10,5,sypqliksense17
2023-03-22 23:02:00,10,6,sypqliksense06
2023-03-22 23:02:00,10,4,sypqliksense05
2023-03-22 23:02:00,10,1,sypqliksense08
2023-03-22 23:17:00,2,0,sypqliksense07
2023-03-22 23:17:00,7,0,sypqliksense17
2023-03-22 23:17:00,8,0,sypqliksense06
2023-03-22 23:17:00,8,0,sypqliksense05
2023-03-22 23:17:00,8,1,sypqliksense08
2023-03-22 23:32:00,4,0,sypqliksense07
2023-03-22 23:32:00,7,0,sypqliksense17
2023-03-22 23:32:00,7,0,sypqliksense06
2023-03-22 23:32:00,7,0,sypqliksense05
2023-03-22 23:32:00,6,1,sypqliksense08
2023-03-22 23:47:00,4,0,sypqliksense07
2023-03-22 23:47:00,9,0,sypqliksense17
2023-03-22 23:47:00,8,0,sypqliksense06
2023-03-22 23:47:00,6,0,sypqliksense05
2023-03-22 23:47:00,6,1,sypqliksense08
2023-03-23 00:02:00,10,7,sypqliksense07
2023-03-23 00:02:00,10,12,sypqliksense17
2023-03-23 00:02:00,10,13,sypqliksense06
2023-03-23 00:02:00,10,10,sypqliksense05
2023-03-23 00:02:00,10,10,sypqliksense08
2023-03-23 00:02:00,10,7,sypqliksense07
2023-03-23 00:02:00,10,12,sypqliksense17
2023-03-23 00:02:00,10,13,sypqliksense06
2023-03-23 00:02:00,10,10,sypqliksense05
2023-03-23 00:02:00,10,10,sypqliksense08
2023-03-23 00:17:00,8,0,sypqliksense07
2023-03-23 00:17:00,10,1,sypqliksense17
2023-03-23 00:17:00,9,0,sypqliksense06
2023-03-23 00:17:00,7,0,sypqliksense05
2023-03-23 00:17:00,6,1,sypqliksense08
2023-03-23 00:32:00,4,0,sypqliksense07
2023-03-23 00:32:00,9,0,sypqliksense17
2023-03-23 00:32:00,9,0,sypqliksense06
2023-03-23 00:32:00,7,0,sypqliksense05
2023-03-23 00:32:00,7,1,sypqliksense08
2023-03-23 00:47:00,3,0,sypqliksense07
2023-03-23 00:47:00,7,0,sypqliksense17
2023-03-23 00:47:00,8,0,sypqliksense06
2023-03-23 00:47:00,5,0,sypqliksense05
2023-03-23 00:47:00,5,1,sypqliksense08
2023-03-23 01:02:00,10,12,sypqliksense07
2023-03-23 01:02:00,10,18,sypqliksense17
2023-03-23 01:02:00,10,15,sypqliksense05
2023-03-23 01:02:00,10,18,sypqliksense06
2023-03-23 01:02:00,10,15,sypqliksense08
2023-03-23 01:17:00,10,8,sypqliksense07
2023-03-23 01:17:00,10,13,sypqliksense17
2023-03-23 01:17:00,10,8,sypqliksense05
2023-03-23 01:17:00,10,15,sypqliksense06
2023-03-23 01:17:00,10,12,sypqliksense08
2023-03-23 01:32:00,9,0,sypqliksense07
2023-03-23 01:32:00,10,6,sypqliksense17
2023-03-23 01:32:00,9,0,sypqliksense05
2023-03-23 01:32:00,10,5,sypqliksense06
2023-03-23 01:32:00,9,1,sypqliksense08
2023-03-23 01:47:00,7,0,sypqliksense07
2023-03-23 01:47:00,10,1,sypqliksense17
2023-03-23 01:47:00,7,0,sypqliksense05
2023-03-23 01:47:00,10,0,sypqliksense06
2023-03-23 01:47:00,7,1,sypqliksense08
2023-03-23 02:02:00,10,5,sypqliksense07
2023-03-23 02:02:00,10,12,sypqliksense17
2023-03-23 02:02:00,10,7,sypqliksense05
2023-03-23 02:02:00,10,11,sypqliksense06
2023-03-23 02:02:00,10,7,sypqliksense08
2023-03-23 02:17:00,10,1,sypqliksense07
2023-03-23 02:17:00,10,7,sypqliksense17
2023-03-23 02:17:00,10,1,sypqliksense05
2023-03-23 02:17:00,10,7,sypqliksense06
2023-03-23 02:17:00,10,2,sypqliksense08
2023-03-23 02:32:00,8,0,sypqliksense07
2023-03-23 02:32:00,10,4,sypqliksense17
2023-03-23 02:32:00,9,0,sypqliksense05
2023-03-23 02:32:00,10,3,sypqliksense06
2023-03-23 02:32:00,10,1,sypqliksense08
2023-03-23 02:47:00,6,0,sypqliksense07
2023-03-23 02:47:00,10,1,sypqliksense17
2023-03-23 02:47:00,6,0,sypqliksense05
2023-03-23 02:47:00,9,0,sypqliksense06
2023-03-23 02:47:00,8,1,sypqliksense08
2023-03-23 03:02:00,8,0,sypqliksense07
2023-03-23 03:02:00,10,3,sypqliksense17
2023-03-23 03:02:00,10,2,sypqliksense05
2023-03-23 03:02:00,10,4,sypqliksense06
2023-03-23 03:02:00,10,4,sypqliksense08
2023-03-23 03:17:00,4,0,sypqliksense07
2023-03-23 03:17:00,7,0,sypqliksense17
2023-03-23 03:17:00,7,0,sypqliksense05
2023-03-23 03:17:00,5,0,sypqliksense06
2023-03-23 03:17:00,7,1,sypqliksense08
2023-03-23 03:32:00,5,0,sypqliksense07
2023-03-23 03:32:00,9,0,sypqliksense17
2023-03-23 03:32:00,5,0,sypqliksense05
2023-03-23 03:32:00,8,0,sypqliksense06
2023-03-23 03:32:00,7,1,sypqliksense08
2023-03-23 03:47:00,3,0,sypqliksense07
2023-03-23 03:47:00,8,0,sypqliksense17
2023-03-23 03:47:00,3,0,sypqliksense05
2023-03-23 03:47:00,7,0,sypqliksense06
2023-03-23 03:47:00,5,1,sypqliksense08
2023-03-23 04:02:00,10,1,sypqliksense07
2023-03-23 04:02:00,10,6,sypqliksense17
2023-03-23 04:02:00,10,4,sypqliksense06
2023-03-23 04:02:00,10,3,sypqliksense05
2023-03-23 04:02:00,10,5,sypqliksense08
2023-03-23 04:17:00,6,0,sypqliksense07
2023-03-23 04:17:00,9,0,sypqliksense17
2023-03-23 04:17:00,7,0,sypqliksense06
2023-03-23 04:17:00,6,0,sypqliksense05
2023-03-23 04:17:00,7,1,sypqliksense08
2023-03-23 04:32:00,7,0,sypqliksense07
2023-03-23 04:32:00,10,0,sypqliksense17
2023-03-23 04:32:00,8,0,sypqliksense06
2023-03-23 04:32:00,6,0,sypqliksense05
2023-03-23 04:32:00,7,1,sypqliksense08
2023-03-23 04:47:00,5,0,sypqliksense07
2023-03-23 04:47:00,7,0,sypqliksense17
2023-03-23 04:47:00,7,0,sypqliksense06
2023-03-23 04:47:00,5,0,sypqliksense05
2023-03-23 04:47:00,6,1,sypqliksense08
2023-03-23 05:02:00,10,5,sypqliksense07
2023-03-23 05:02:00,10,7,sypqliksense17
2023-03-23 05:02:00,10,6,sypqliksense06
2023-03-23 05:02:00,10,5,sypqliksense05
2023-03-23 05:02:00,10,8,sypqliksense08
2023-03-23 05:17:00,6,0,sypqliksense07
2023-03-23 05:17:00,8,0,sypqliksense17
2023-03-23 05:17:00,9,0,sypqliksense06
2023-03-23 05:17:00,8,0,sypqliksense05
2023-03-23 05:17:00,9,1,sypqliksense08
2023-03-23 05:32:00,5,0,sypqliksense07
2023-03-23 05:32:00,8,0,sypqliksense17
2023-03-23 05:32:00,8,0,sypqliksense06
2023-03-23 05:32:00,6,0,sypqliksense05
2023-03-23 05:32:00,8,1,sypqliksense08
2023-03-23 05:47:00,4,0,sypqliksense07
2023-03-23 05:47:00,5,0,sypqliksense17
2023-03-23 05:47:00,4,0,sypqliksense06
2023-03-23 05:47:00,5,0,sypqliksense05
2023-03-23 05:47:00,5,1,sypqliksense08
2023-03-23 06:02:00,10,7,sypqliksense07
2023-03-23 06:02:00,10,12,sypqliksense17
2023-03-23 06:02:00,10,6,sypqliksense06
2023-03-23 06:02:00,10,6,sypqliksense05
2023-03-23 06:02:00,10,6,sypqliksense08
2023-03-23 06:17:00,5,0,sypqliksense07
2023-03-23 06:17:00,7,0,sypqliksense17
2023-03-23 06:17:00,7,0,sypqliksense06
2023-03-23 06:17:00,5,0,sypqliksense05
2023-03-23 06:17:00,7,1,sypqliksense08
2023-03-23 06:32:00,7,0,sypqliksense07
2023-03-23 06:32:00,9,0,sypqliksense17
2023-03-23 06:32:00,8,0,sypqliksense06
2023-03-23 06:32:00,6,0,sypqliksense05
2023-03-23 06:32:00,8,1,sypqliksense08
2023-03-23 06:47:00,3,0,sypqliksense07
2023-03-23 06:47:00,6,0,sypqliksense17
2023-03-23 06:47:00,6,0,sypqliksense06
2023-03-23 06:47:00,4,0,sypqliksense05
2023-03-23 06:47:00,6,1,sypqliksense08
2023-03-23 07:02:00,10,3,sypqliksense07
2023-03-23 07:02:00,10,5,sypqliksense17
2023-03-23 07:02:00,10,6,sypqliksense06
2023-03-23 07:02:00,10,6,sypqliksense05
2023-03-23 07:02:00,10,9,sypqliksense08
2023-03-23 07:17:00,5,0,sypqliksense07
2023-03-23 07:17:00,7,0,sypqliksense17
2023-03-23 07:17:00,7,0,sypqliksense06
2023-03-23 07:17:00,6,0,sypqliksense05
2023-03-23 07:17:00,6,1,sypqliksense08
2023-03-23 07:32:00,10,1,sypqliksense07
2023-03-23 07:32:00,10,3,sypqliksense17
2023-03-23 07:32:00,10,4,sypqliksense06
2023-03-23 07:32:00,10,3,sypqliksense05
2023-03-23 07:32:00,10,5,sypqliksense08
2023-03-23 07:47:00,10,1,sypqliksense07
2023-03-23 07:47:00,10,1,sypqliksense17
2023-03-23 07:47:00,10,4,sypqliksense06
2023-03-23 07:47:00,10,4,sypqliksense05
2023-03-23 07:47:00,10,2,sypqliksense08
2023-03-23 08:02:00,10,21,sypqliksense07
2023-03-23 08:02:00,10,21,sypqliksense17
2023-03-23 08:02:00,10,24,sypqliksense06
2023-03-23 08:02:00,10,21,sypqliksense05
2023-03-23 08:02:00,10,25,sypqliksense08
2023-03-23 08:17:00,10,24,sypqliksense07
2023-03-23 08:17:00,10,24,sypqliksense17
2023-03-23 08:17:00,10,24,sypqliksense06
2023-03-23 08:17:00,10,22,sypqliksense05
2023-03-23 08:17:00,10,28,sypqliksense08
2023-03-23 08:32:00,10,23,sypqliksense07
2023-03-23 08:32:00,10,22,sypqliksense17
2023-03-23 08:32:00,10,20,sypqliksense06
2023-03-23 08:32:00,10,21,sypqliksense05
2023-03-23 08:32:00,10,26,sypqliksense08
2023-03-23 08:47:00,10,16,sypqliksense07
2023-03-23 08:47:00,10,13,sypqliksense17
2023-03-23 08:47:00,10,14,sypqliksense06
2023-03-23 08:47:00,10,15,sypqliksense05
2023-03-23 08:47:00,10,17,sypqliksense08
2023-03-23 09:02:00,10,31,sypqliksense07
2023-03-23 09:02:00,10,27,sypqliksense17
2023-03-23 09:02:00,10,30,sypqliksense06
2023-03-23 09:02:00,10,22,sypqliksense05
2023-03-23 09:02:00,10,33,sypqliksense08
2023-03-23 09:17:00,10,20,sypqliksense07
2023-03-23 09:17:00,10,13,sypqliksense17
2023-03-23 09:17:00,10,12,sypqliksense06
2023-03-23 09:17:00,10,21,sypqliksense05
2023-03-23 09:17:00,10,19,sypqliksense08
2023-03-23 09:32:00,10,13,sypqliksense07
2023-03-23 09:32:00,10,10,sypqliksense06
2023-03-23 09:32:00,10,8,sypqliksense05
2023-03-23 09:32:00,10,10,sypqliksense17
2023-03-23 09:32:00,10,12,sypqliksense08
2023-03-23 09:47:00,10,7,sypqliksense07
2023-03-23 09:47:00,10,7,sypqliksense06
2023-03-23 09:47:00,10,4,sypqliksense05
2023-03-23 09:47:00,10,1,sypqliksense17
2023-03-23 09:47:00,10,3,sypqliksense08
2023-03-23 10:02:00,10,40,sypqliksense07
2023-03-23 10:02:00,10,38,sypqliksense06
2023-03-23 10:02:00,10,32,sypqliksense05
2023-03-23 10:02:00,10,36,sypqliksense17
2023-03-23 10:02:00,10,39,sypqliksense08
2023-03-23 10:17:00,10,34,sypqliksense07
2023-03-23 10:17:00,10,30,sypqliksense06
2023-03-23 10:17:00,10,26,sypqliksense05
2023-03-23 10:17:00,10,30,sypqliksense17
2023-03-23 10:17:00,10,34,sypqliksense08
2023-03-23 10:32:00,10,30,sypqliksense07
2023-03-23 10:32:00,10,27,sypqliksense06
2023-03-23 10:32:00,10,21,sypqliksense05
2023-03-23 10:32:00,10,26,sypqliksense17
2023-03-23 10:32:00,10,30,sypqliksense08
2023-03-23 10:47:00,10,11,sypqliksense07
2023-03-23 10:47:00,10,5,sypqliksense06
2023-03-23 10:47:00,10,7,sypqliksense05
2023-03-23 10:47:00,10,10,sypqliksense17
2023-03-23 10:47:00,10,11,sypqliksense08
2023-03-23 11:02:00,10,14,sypqliksense07
2023-03-23 11:02:00,10,10,sypqliksense06
2023-03-23 11:02:00,10,6,sypqliksense05
2023-03-23 11:02:00,10,12,sypqliksense17
2023-03-23 11:02:00,10,15,sypqliksense08
2023-03-23 11:17:00,10,6,sypqliksense07
2023-03-23 11:17:00,8,0,sypqliksense05
2023-03-23 11:17:00,10,3,sypqliksense17
2023-03-23 11:17:00,10,1,sypqliksense06
2023-03-23 11:17:00,10,6,sypqliksense08
